"","source","target","Edge Weight"
"5756","sjzep","CoffeeBean26",1
"5757","sjzep","Cops4Labor",1
"5758","sjzep","RayBeckerman",1
"5759","sjzep","JLownLaw",1
"5760","AndrewKroll","sjzep",1
"5761","rossacrosswi","sjzep",1
"5762","cialfdl_wi","sjzep",1
"5763","ECmadtown","sjzep",1
"5764","Steffi5461","sjzep",1
"5765","JLownLaw","sjzep",1
"5766","hershinmad","sjzep",1
"5767","opticaldensity","sjzep",1
"5768","WIProud","sjzep",1
"5769","GrantWP3","sjzep",1
"5770","Progress2day","smileyseany",1
"5771","WeRWisconsin","smileyseany",1
"5772","Muxywithmoxie","smileyseany",1
"5773","bluecheddar1","smileyseany",1
"5774","SpudLovr","smileyseany",1
"5775","smileyseany","MaryErpenbach",1
"5776","smileyseany","DefendWisconsin",1
"5777","smileyseany","Progress2day",1
"5778","smileyseany","AndrewKroll",1
"5779","smileyseany","Cog_Dis",1
"5780","smileyseany","superbranch",1
"5781","smileyseany","bluecheddar1",1
"5782","smileyseany","wi_defender",1
"5783","smileyseany","SpudLovr",1
"5784","smileyseany","news3jessica",1
"5785","smileyseany","GrantWP3",1
"5786","smileyseany","MahlonMitchell",1
"5787","smileyseany","Muxywithmoxie",1
"5788","smileyseany","FrauMorris",1
"5789","smileyseany","legaleagle",1
"5790","smileyseany","wisaflcio",1
"5791","smileyseany","gjzielinski",1
"5792","smileyseany","HnstyNgov",1
"5793","smileyseany","WIProud",1
"5794","smileyseany","Steffi5461",1
"5795","smileyseany","WeRWisconsin",1
"5796","smileyseany","TksABunchJohn",1
"5797","smileyseany","DefeatVos",1
"5798","smileyseany","UnitedWisconsin",1
"5799","DefeatVos","smileyseany",1
"5800","superbranch","smileyseany",1
"5801","Cog_Dis","smileyseany",1
"5802","legaleagle","smileyseany",1
"5803","litterof6","smileyseany",1
"5804","TksABunchJohn","smileyseany",1
"5805","MaryErpenbach","smileyseany",1
"5806","WIProud","smileyseany",1
"5807","GrantWP3","smileyseany",1
"5808","janetbwd","Steffi5461",1
"5809","GomerWHoward","Steffi5461",1
"5810","Progress2day","Steffi5461",1
"5811","Jane_WI","Steffi5461",1
"5812","WeRWisconsin","Steffi5461",1
"5813","Muxywithmoxie","Steffi5461",1
"5814","bluecheddar1","Steffi5461",1
"5815","SpudLovr","Steffi5461",1
"5816","Morning_West","Steffi5461",1
"5817","grayner","Steffi5461",1
"5818","DefeatVos","Steffi5461",1
"5819","wi_defender","Steffi5461",1
"5820","superbranch","Steffi5461",1
"5821","gnuman1979","Steffi5461",1
"5822","Cog_Dis","Steffi5461",1
"5823","lynx55","Steffi5461",1
"5824","unkybunky","Steffi5461",1
"5825","legaleagle","Steffi5461",1
"5826","polymath22","Steffi5461",1
"5827","MaryErpenbach","Steffi5461",1
"5828","VibeVal","Steffi5461",1
"5829","rossacrosswi","Steffi5461",1
"5830","gjzielinski","Steffi5461",1
"5831","Steffi5461","wisaflcio",1
"5832","Steffi5461","DefendWisconsin",1
"5833","Steffi5461","AndrewKroll",1
"5834","Steffi5461","legaleagle",1
"5835","Steffi5461","news3jessica",1
"5836","Steffi5461","superbranch",1
"5837","Steffi5461","wi_defender",1
"5838","Steffi5461","MaryErpenbach",1
"5839","Steffi5461","Cog_Dis",1
"5840","Steffi5461","bluecheddar1",1
"5841","Steffi5461","WIProud",1
"5842","Steffi5461","MahlonMitchell",1
"5843","Steffi5461","SpudLovr",1
"5844","Steffi5461","WeRWisconsin",1
"5845","Steffi5461","robzerban",1
"5846","Steffi5461","bxknits",1
"5847","Steffi5461","VibeVal",1
"5848","Steffi5461","banditelli",1
"5849","Steffi5461","gnuman1979",1
"5850","Steffi5461","Progress2day",1
"5851","Steffi5461","UnitedWisconsin",1
"5852","Steffi5461","DefeatVos",1
"5853","Steffi5461","GrantWP3",1
"5854","Steffi5461","gjzielinski",1
"5855","Steffi5461","Muxywithmoxie",1
"5856","Steffi5461","Cops4Labor",1
"5857","Steffi5461","unkybunky",1
"5858","Steffi5461","polymath22",1
"5859","Steffi5461","Jane_WI",1
"5860","Steffi5461","ECmadtown",1
"5861","Steffi5461","grayner",1
"5862","Steffi5461","rossacrosswi",1
"5863","Steffi5461","Morning_West",1
"5864","Steffi5461","jimwitkins",1
"5865","missLtoe","Steffi5461",1
"5866","opticaldensity","Steffi5461",1
"5867","WIProud","Steffi5461",1
"5868","GrantWP3","Steffi5461",1
"5869","jimwitkins","MaryErpenbach",1
"5870","janetbwd","MaryErpenbach",1
"5871","oopsieee","MaryErpenbach",1
"5872","GomerWHoward","MaryErpenbach",1
"5873","2NewEarth","MaryErpenbach",1
"5874","Progress2day","MaryErpenbach",1
"5875","Jane_WI","MaryErpenbach",1
"5876","WeRWisconsin","MaryErpenbach",1
"5877","DrGlenBarry","MaryErpenbach",1
"5878","stefsstuff","MaryErpenbach",1
"5879","Muxywithmoxie","MaryErpenbach",1
"5880","bluecheddar1","MaryErpenbach",1
"5881","SpudLovr","MaryErpenbach",1
"5882","erictheteamster","MaryErpenbach",1
"5883","Morning_West","MaryErpenbach",1
"5884","DefeatVos","MaryErpenbach",1
"5885","jenhull","MaryErpenbach",1
"5886","wi_defender","MaryErpenbach",1
"5887","superbranch","MaryErpenbach",1
"5888","LCranston1939","MaryErpenbach",1
"5889","gnuman1979","MaryErpenbach",1
"5890","wininmad","MaryErpenbach",1
"5891","CoffeeBean26","MaryErpenbach",1
"5892","Cog_Dis","MaryErpenbach",1
"5893","TheDailyEdge","MaryErpenbach",1
"5894","yiawda","MaryErpenbach",1
"5895","AFSCME1942","MaryErpenbach",1
"5896","unkybunky","MaryErpenbach",1
"5897","legaleagle","MaryErpenbach",1
"5898","litterof6","MaryErpenbach",1
"5899","polymath22","MaryErpenbach",1
"5900","TksABunchJohn","MaryErpenbach",1
"5901","robzerban","MaryErpenbach",1
"5902","MaryErpenbach","news3jessica",1
"5903","MaryErpenbach","DefendWisconsin",1
"5904","MaryErpenbach","bluecheddar1",1
"5905","MaryErpenbach","wisaflcio",1
"5906","MaryErpenbach","superbranch",1
"5907","MaryErpenbach","Jane_WI",1
"5908","MaryErpenbach","Cog_Dis",1
"5909","MaryErpenbach","cjliebmann",1
"5910","MaryErpenbach","legaleagle",1
"5911","MaryErpenbach","2NewEarth",1
"5912","MaryErpenbach","AndrewKroll",1
"5913","MaryErpenbach","ECmadtown",1
"5914","MaryErpenbach","WeRWisconsin",1
"5915","MaryErpenbach","litterof6",1
"5916","MaryErpenbach","gjzielinski",1
"5917","MaryErpenbach","MahlonMitchell",1
"5918","MaryErpenbach","yiawda",1
"5919","MaryErpenbach","bxknits",1
"5920","MaryErpenbach","jimwitkins",1
"5921","MaryErpenbach","WIProud",1
"5922","MaryErpenbach","AngryBlackLady",1
"5923","MaryErpenbach","Progress2day",1
"5924","MaryErpenbach","unkybunky",1
"5925","MaryErpenbach","Muxywithmoxie",1
"5926","MaryErpenbach","missLtoe",1
"5927","MaryErpenbach","UnitedWisconsin",1
"5928","MaryErpenbach","FrauMorris",1
"5929","MaryErpenbach","JLownLaw",1
"5930","MaryErpenbach","SpudLovr",1
"5931","MaryErpenbach","hershinmad",1
"5932","MaryErpenbach","stefsstuff",1
"5933","MaryErpenbach","DefeatVos",1
"5934","MaryErpenbach","GomerWHoward",1
"5935","MaryErpenbach","netminnow",1
"5936","MaryErpenbach","TksABunchJohn",1
"5937","MaryErpenbach","wininmad",1
"5938","MaryErpenbach","WolfPacWI",1
"5939","MaryErpenbach","polymath22",1
"5940","MaryErpenbach","rossacrosswi",1
"5941","MaryErpenbach","Morning_West",1
"5942","MaryErpenbach","wi_defender",1
"5943","MaryErpenbach","gnuman1979",1
"5944","MaryErpenbach","VibeVal",1
"5945","MaryErpenbach","CoffeeBean26",1
"5946","MaryErpenbach","TheDailyEdge",1
"5947","MaryErpenbach","LCranston1939",1
"5948","MaryErpenbach","Wisco",1
"5949","MaryErpenbach","oopsieee",1
"5950","MaryErpenbach","opticaldensity",1
"5951","MaryErpenbach","Cops4Labor",1
"5952","MaryErpenbach","jenhull",1
"5953","MaryErpenbach","robzerban",1
"5954","MaryErpenbach","prwatch",1
"5955","MaryErpenbach","pbtrue1",1
"5956","MaryErpenbach","erictheteamster",1
"5957","MaryErpenbach","AFSCME1942",1
"5958","MaryErpenbach","Gamblndan",1
"5959","MaryErpenbach","politaire",1
"5960","MaryErpenbach","DrGlenBarry",1
"5961","Cops4Labor","MaryErpenbach",1
"5962","Gamblndan","MaryErpenbach",1
"5963","bxknits","MaryErpenbach",1
"5964","DefendWisconsin","MaryErpenbach",1
"5965","VibeVal","MaryErpenbach",1
"5966","prwatch","MaryErpenbach",1
"5967","cjliebmann","MaryErpenbach",1
"5968","rossacrosswi","MaryErpenbach",1
"5969","GiniCoefficien1","MaryErpenbach",1
"5970","news3jessica","MaryErpenbach",1
"5971","netminnow","MaryErpenbach",1
"5972","gjzielinski","MaryErpenbach",1
"5973","ECmadtown","MaryErpenbach",1
"5974","JLownLaw","MaryErpenbach",1
"5975","WolfPacWI","MaryErpenbach",1
"5976","hershinmad","MaryErpenbach",1
"5977","opticaldensity","MaryErpenbach",1
"5978","WIProud","MaryErpenbach",1
"5979","GrantWP3","MaryErpenbach",1
"5980","oopsieee","GrantWP3",1
"5981","Jane_WI","GrantWP3",1
"5982","Muxywithmoxie","GrantWP3",1
"5983","bluecheddar1","GrantWP3",1
"5984","SpudLovr","GrantWP3",1
"5985","DefeatVos","GrantWP3",1
"5986","wi_defender","GrantWP3",1
"5987","LCranston1939","GrantWP3",1
"5988","Cog_Dis","GrantWP3",1
"5989","legaleagle","GrantWP3",1
"5990","gjzielinski","GrantWP3",1
"5991","WIProud","GrantWP3",1
"5992","GrantWP3","news3jessica",1
"5993","GrantWP3","legaleagle",1
"5994","GrantWP3","bluecheddar1",1
"5995","GrantWP3","Muxywithmoxie",1
"5996","GrantWP3","wi_defender",1
"5997","GrantWP3","prwatch",1
"5998","GrantWP3","Jane_WI",1
"5999","GrantWP3","oopsieee",1
"6000","GrantWP3","Cog_Dis",1
"6001","GrantWP3","UnitedWisconsin",1
"6002","GrantWP3","MahlonMitchell",1
"6003","GrantWP3","SpudLovr",1
"6004","GrantWP3","superbranch",1
"6005","GrantWP3","LCranston1939",1
"6006","GrantWP3","gjzielinski",1
"6007","GrantWP3","ToConservatives",1
"6008","Cos2mwiz2","Americassoul",1
"6009","janetbwd","Americassoul",1
"6010","Progress2day","Americassoul",1
"6011","Our4thEstate","Americassoul",1
"6012","leftnotright","Americassoul",1
"6013","stefsstuff","Americassoul",1
"6014","bluecheddar1","Americassoul",1
"6015","LCranston1939","Americassoul",1
"6016","ak2sandiego","Americassoul",1
"6017","TheDailyEdge","Americassoul",1
"6018","lynx55","Americassoul",1
"6019","peterflom","Americassoul",1
"6020","Merlyn43","Americassoul",1
"6021","TksABunchJohn","Americassoul",1
"6022","Americassoul","DefendWisconsin",1
"6023","Americassoul","news3jessica",1
"6024","Americassoul","wisaflcio",1
"6025","Americassoul","Progress2day",1
"6026","Americassoul","LCranston1939",1
"6027","Americassoul","TheDailyEdge",1
"6028","Americassoul","scyeatts",1
"6029","Americassoul","stefsstuff",1
"6030","Americassoul","oopsieee",1
"6031","Americassoul","peterflom",1
"6032","Americassoul","haymakers",1
"6033","Americassoul","TalkingUnion",1
"6034","Americassoul","UnitedWisconsin",1
"6035","Americassoul","ak2sandiego",1
"6036","Americassoul","leftnotright",1
"6037","Americassoul","sherijr",1
"6038","Americassoul","Our4thEstate",1
"6039","Americassoul","TksABunchJohn",1
"6040","Americassoul","Merlyn43",1
"6041","Americassoul","theonlyadult",1
"6042","Americassoul","Auriandra",1
"6043","Americassoul","Cos2mwiz2",1
"6044","Americassoul","MahlonMitchell",1
"6045","Americassoul","Maggyw519",1
"6046","Americassoul","LiberallyJan",1
"6047","Americassoul","Valerie0714",1
"6048","Americassoul","Twitlertwit",1
"6049","Americassoul","lynx55",1
"6050","Americassoul","WIProud",1
"6051","Americassoul","robzerban",1
"6052","Americassoul","riaro",1
"6053","Americassoul","WeRWisconsin",1
"6054","riaro","Americassoul",1
"6055","mayread3","Americassoul",1
"6056","Valerie0714","Americassoul",1
"6057","Kate_Chase","Americassoul",1
"6058","cialfdl_wi","Americassoul",1
"6059","Voter99percent","Americassoul",1
"6060","RogerLemire","Americassoul",1
"6061","Luminaria98","Americassoul",1
"6062","sherijr","Americassoul",1
"6063","WIProud","Americassoul",1
"6064","Auriandra","Americassoul",1
"6065","jimwitkins","cjliebmann",1
"6066","janetbwd","cjliebmann",1
"6067","Progress2day","cjliebmann",1
"6068","Jane_WI","cjliebmann",1
"6069","WeRWisconsin","cjliebmann",1
"6070","Muxywithmoxie","cjliebmann",1
"6071","bluecheddar1","cjliebmann",1
"6072","SpudLovr","cjliebmann",1
"6073","DefeatVos","cjliebmann",1
"6074","wi_defender","cjliebmann",1
"6075","superbranch","cjliebmann",1
"6076","wisaflcio","cjliebmann",1
"6077","CoffeeBean26","cjliebmann",1
"6078","Cog_Dis","cjliebmann",1
"6079","AFSCME1942","cjliebmann",1
"6080","unkybunky","cjliebmann",1
"6081","polymath22","cjliebmann",1
"6082","Cops4Labor","cjliebmann",1
"6083","bxknits","cjliebmann",1
"6084","DefendWisconsin","cjliebmann",1
"6085","VibeVal","cjliebmann",1
"6086","cjliebmann","Wisco",1
"6087","cjliebmann","Cog_Dis",1
"6088","cjliebmann","bluecheddar1",1
"6089","cjliebmann","gjzielinski",1
"6090","cjliebmann","news3jessica",1
"6091","cjliebmann","AndrewKroll",1
"6092","cjliebmann","SpudLovr",1
"6093","cjliebmann","Auriandra",1
"6094","cjliebmann","wisaflcio",1
"6095","cjliebmann","jimwitkins",1
"6096","cjliebmann","legaleagle",1
"6097","cjliebmann","Muxywithmoxie",1
"6098","cjliebmann","WeRWisconsin",1
"6099","cjliebmann","robzerban",1
"6100","cjliebmann","DefeatVos",1
"6101","cjliebmann","CoffeeBean26",1
"6102","cjliebmann","missLtoe",1
"6103","cjliebmann","VibeVal",1
"6104","cjliebmann","WIProud",1
"6105","cjliebmann","wi_defender",1
"6106","cjliebmann","janetbwd",1
"6107","cjliebmann","Cops4Labor",1
"6108","cjliebmann","rossacrosswi",1
"6109","cjliebmann","MahlonMitchell",1
"6110","cjliebmann","Jane_WI",1
"6111","cjliebmann","DefendWisconsin",1
"6112","cjliebmann","UnitedWisconsin",1
"6113","cjliebmann","Progress2day",1
"6114","cjliebmann","PolitiScoop",1
"6115","AndrewKroll","cjliebmann",1
"6116","rossacrosswi","cjliebmann",1
"6117","news3jessica","cjliebmann",1
"6118","PolitiScoop","cjliebmann",1
"6119","Wisco","cjliebmann",1
"6120","gjzielinski","cjliebmann",1
"6121","missLtoe","cjliebmann",1
"6122","Auriandra","cjliebmann",1
"6123","jimwitkins","news3jessica",1
"6124","janetbwd","news3jessica",1
"6125","oopsieee","news3jessica",1
"6126","Progress2day","news3jessica",1
"6127","BrownDeerRepub","news3jessica",1
"6128","Jane_WI","news3jessica",1
"6129","WeRWisconsin","news3jessica",1
"6130","FoL2009","news3jessica",1
"6131","bluecheddar1","news3jessica",1
"6132","SpudLovr","news3jessica",1
"6133","Morning_West","news3jessica",1
"6134","MahlonMitchell","news3jessica",1
"6135","DefeatVos","news3jessica",1
"6136","jenhull","news3jessica",1
"6137","superbranch","news3jessica",1
"6138","wisaflcio","news3jessica",1
"6139","adjordan","news3jessica",1
"6140","gnuman1979","news3jessica",1
"6141","wininmad","news3jessica",1
"6142","CoffeeBean26","news3jessica",1
"6143","Cog_Dis","news3jessica",1
"6144","lynx55","news3jessica",1
"6145","unkybunky","news3jessica",1
"6146","Twin66","news3jessica",1
"6147","legaleagle","news3jessica",1
"6148","banditelli","news3jessica",1
"6149","litterof6","news3jessica",1
"6150","polymath22","news3jessica",1
"6151","BadgerNative","news3jessica",1
"6152","Gamblndan","news3jessica",1
"6153","bxknits","news3jessica",1
"6154","DefendWisconsin","news3jessica",1
"6155","restorereality","news3jessica",1
"6156","VibeVal","news3jessica",1
"6157","prwatch","news3jessica",1
"6158","rossacrosswi","news3jessica",1
"6159","PeggyStuart","news3jessica",1
"6160","8th_of_Branstad","news3jessica",1
"6161","news3jessica","fox11news",1
"6162","news3jessica","gjzielinski",1
"6163","news3jessica","bluecheddar1",1
"6164","news3jessica","DefendWisconsin",1
"6165","news3jessica","bxknits",1
"6166","news3jessica","jimwitkins",1
"6167","news3jessica","WIProud",1
"6168","news3jessica","prwatch",1
"6169","news3jessica","wisaflcio",1
"6170","news3jessica","ECmadtown",1
"6171","news3jessica","davecatanese",1
"6172","news3jessica","MahlonMitchell",1
"6173","news3jessica","UnitedWisconsin",1
"6174","news3jessica","BadgerNative",1
"6175","news3jessica","rossacrosswi",1
"6176","news3jessica","VibeVal",1
"6177","netminnow","news3jessica",1
"6178","gjzielinski","news3jessica",1
"6179","WPEC4848","news3jessica",1
"6180","ECmadtown","news3jessica",1
"6181","JLownLaw","news3jessica",1
"6182","missLtoe","news3jessica",1
"6183","JeriAnneCasper","news3jessica",1
"6184","hershinmad","news3jessica",1
"6185","opticaldensity","news3jessica",1
"6186","WIProud","news3jessica",1
"6187","Auriandra","news3jessica",1
"6188","kevin_mcvan","yiawda",1
"6189","Progress2day","yiawda",1
"6190","Our4thEstate","yiawda",1
"6191","JustABrick","yiawda",1
"6192","Jane_WI","yiawda",1
"6193","LiberallyJan","yiawda",1
"6194","adbridgeforth","yiawda",1
"6195","Muxywithmoxie","yiawda",1
"6196","bluecheddar1","yiawda",1
"6197","SpudLovr","yiawda",1
"6198","JAMSRIDE","yiawda",1
"6199","DefeatVos","yiawda",1
"6200","LCranston1939","yiawda",1
"6201","ak2sandiego","yiawda",1
"6202","ToConservatives","yiawda",1
"6203","wininmad","yiawda",1
"6204","DirkZ1","yiawda",1
"6205","Cog_Dis","yiawda",1
"6206","Jipso19","yiawda",1
"6207","TheDailyEdge","yiawda",1
"6208","yiawda","Salon",1
"6209","yiawda","AndrewKroll",1
"6210","yiawda","bluecheddar1",1
"6211","yiawda","TheDailyEdge",1
"6212","yiawda","prwatch",1
"6213","yiawda","Progress2day",1
"6214","yiawda","ak2sandiego",1
"6215","yiawda","litterof6",1
"6216","yiawda","LCranston1939",1
"6217","yiawda","lynx55",1
"6218","yiawda","art2u2",1
"6219","yiawda","ecclesias",1
"6220","yiawda","superbranch",1
"6221","yiawda","wininmad",1
"6222","yiawda","WIProud",1
"6223","yiawda","Maggyw519",1
"6224","yiawda","wi_defender",1
"6225","yiawda","adbridgeforth",1
"6226","yiawda","Jane_WI",1
"6227","yiawda","AngryBlackLady",1
"6228","yiawda","Merlyn43",1
"6229","yiawda","legaleagle",1
"6230","yiawda","VibeVal",1
"6231","yiawda","Our4thEstate",1
"6232","yiawda","ToConservatives",1
"6233","yiawda","juppiecat1",1
"6234","yiawda","theonlyadult",1
"6235","yiawda","sherijr",1
"6236","yiawda","scyeatts",1
"6237","yiawda","DirkZ1",1
"6238","yiawda","TomAdler",1
"6239","yiawda","Cog_Dis",1
"6240","yiawda","LiberallyJan",1
"6241","yiawda","FrauMorris",1
"6242","yiawda","Valerie0714",1
"6243","yiawda","Jipso19",1
"6244","yiawda","SpudLovr",1
"6245","yiawda","Muxywithmoxie",1
"6246","yiawda","Auriandra",1
"6247","yiawda","DefendWisconsin",1
"6248","yiawda","WeRWisconsin",1
"6249","yiawda","DefeatVos",1
"6250","yiawda","unkybunky",1
"6251","yiawda","GomerWHoward",1
"6252","yiawda","JAMSRIDE",1
"6253","yiawda","PeggyStuart",1
"6254","yiawda","stefsstuff",1
"6255","yiawda","kevin_mcvan",1
"6256","yiawda","JustABrick",1
"6257","yiawda","PolitiScoop",1
"6258","yiawda","JW2265",1
"6259","yiawda","mdrfl",1
"6260","yiawda","LPMercer",1
"6261","yiawda","lwdgrfx",1
"6262","lwdgrfx","yiawda",1
"6263","art2u2","yiawda",1
"6264","litterof6","yiawda",1
"6265","Maggyw519","yiawda",1
"6266","Merlyn43","yiawda",1
"6267","scyeatts","yiawda",1
"6268","VibeVal","yiawda",1
"6269","PeggyStuart","yiawda",1
"6270","Valerie0714","yiawda",1
"6271","juppiecat1","yiawda",1
"6272","WolfPacWI","yiawda",1
"6273","sherijr","yiawda",1
"6274","opticaldensity","yiawda",1
"6275","Auriandra","yiawda",1
"6276","txmattie","cyn3matic",1
"6277","LiberallyJan","cyn3matic",1
"6278","AngryBlackLady","cyn3matic",1
"6279","cyn3matic","polymath22",1
"6280","cyn3matic","RayBeckerman",1
"6281","cyn3matic","AngryBlackLady",1
"6282","cyn3matic","legaleagle",1
"6283","cyn3matic","Twitlertwit",1
"6284","cyn3matic","TheDailyEdge",1
"6285","cyn3matic","Auriandra",1
"6286","cyn3matic","txmattie",1
"6287","cyn3matic","AlwaysThinkHow",1
"6288","cyn3matic","LiberallyJan",1
"6289","cyn3matic","GiniCoefficien1",1
"6290","TheDailyEdge","cyn3matic",1
"6291","polymath22","cyn3matic",1
"6292","RayBeckerman","cyn3matic",1
"6293","Twitlertwit","cyn3matic",1
"6294","Auriandra","cyn3matic",1
"6295","oopsieee","CoffeeBean26",1
"6296","Progress2day","CoffeeBean26",1
"6297","WeRWisconsin","CoffeeBean26",1
"6298","Wi_Fwd","CoffeeBean26",1
"6299","bluecheddar1","CoffeeBean26",1
"6300","SpudLovr","CoffeeBean26",1
"6301","DefeatVos","CoffeeBean26",1
"6302","jenhull","CoffeeBean26",1
"6303","gnuman1979","CoffeeBean26",1
"6304","CoffeeBean26","bluecheddar1",1
"6305","CoffeeBean26","MahlonMitchell",1
"6306","CoffeeBean26","DefendWisconsin",1
"6307","CoffeeBean26","wisaflcio",1
"6308","CoffeeBean26","SpudLovr",1
"6309","CoffeeBean26","DefeatVos",1
"6310","CoffeeBean26","FrauMorris",1
"6311","CoffeeBean26","TheDailyEdge",1
"6312","CoffeeBean26","bxknits",1
"6313","CoffeeBean26","Cog_Dis",1
"6314","CoffeeBean26","wi_defender",1
"6315","CoffeeBean26","Progress2day",1
"6316","CoffeeBean26","unkybunky",1
"6317","CoffeeBean26","WIProud",1
"6318","CoffeeBean26","Cops4Labor",1
"6319","CoffeeBean26","prwatch",1
"6320","CoffeeBean26","VibeVal",1
"6321","CoffeeBean26","PolitiScoop",1
"6322","CoffeeBean26","Jane_WI",1
"6323","CoffeeBean26","rossacrosswi",1
"6324","CoffeeBean26","gnuman1979",1
"6325","CoffeeBean26","robzerban",1
"6326","CoffeeBean26","WeRWisconsin",1
"6327","CoffeeBean26","Wi_Fwd",1
"6328","CoffeeBean26","Muxywithmoxie",1
"6329","CoffeeBean26","polymath22",1
"6330","CoffeeBean26","legaleagle",1
"6331","CoffeeBean26","jenhull",1
"6332","CoffeeBean26","cialfdl_wi",1
"6333","Cog_Dis","CoffeeBean26",1
"6334","TheDailyEdge","CoffeeBean26",1
"6335","unkybunky","CoffeeBean26",1
"6336","FrauMorris","CoffeeBean26",1
"6337","polymath22","CoffeeBean26",1
"6338","bxknits","CoffeeBean26",1
"6339","VibeVal","CoffeeBean26",1
