ID,INCOME,RACE,SEX,SELF_ESTEEM
11966,325,3,2,26
11967,2200,3,2,27
11969,6000,2,1,21
11971,2500,1,1,24
11973,7200,3,1,23
11974,883,1,2,17
11977,5000,1,1,26
11978,5000,1,1,21
11979,0,1,2,18
11982,7436,1,1,22
11984,0,3,1,23
11985,0,3,1,27
11990,3600,3,1,30
11991,500,2,2,28
11993,300,2,2,27
11996,4000,3,2,24
11998,2500,3,1,29
12000,3500,3,2,29
12006,1000,3,1,21
12008,6000,3,1,24
12011,100,3,1,16
12012,1800,3,1,19
12015,1000,3,2,18
12016,19000,3,1,28
12018,8700,3,2,20
12021,300,3,2,21
12022,8000,3,2,23
12033,900,3,1,21
12035,5000,3,2,19
12036,4300,3,2,25
12039,3100,3,1,30
12045,1300,3,1,21
12046,1000,3,2,28
12050,6500,2,1,24
12052,2800,2,2,29
12054,5000,3,2,30
12055,13000,3,1,27
12059,2000,3,1,26
12060,4500,3,1,28
12061,500,3,2,17
12062,5000,1,2,18
12064,0,3,1,26
12066,3000,3,2,18
12067,400,3,1,23
12070,3000,3,2,18
12071,4500,3,1,18
12072,7500,3,1,28
12073,0,3,2,25
12076,1500,3,2,27
12077,3600,3,1,24
12079,1000,3,1,19
12080,5000,3,1,24
12082,5350,3,1,18
12084,2200,3,1,27
12085,0,3,2,20
12087,0,3,2,18
12088,1300,3,1,27
12091,5000,3,1,27
12095,6400,3,1,25
12098,3996,1,2,25
12101,2400,3,1,20
12104,3200,3,2,22
12107,6000,3,1,23
12108,350,3,2,26
12113,350,3,2,17
12119,1000,3,1,25
12120,0,3,2,26
12121,6000,3,2,24
12122,10000,3,1,23
12123,1000,3,2,20
12124,2200,2,1,11
12129,3000,2,1,26
12132,1000,2,1,20
12133,5200,2,1,20
12135,72,3,2,18
12136,0,3,2,28
12137,300,3,2,14
12140,2410,3,2,21
12142,2000,1,2,20
12145,1500,3,2,20
12149,0,2,2,27
12150,0,2,2,29
12153,1200,2,2,30
12156,900,2,1,18
12162,3000,2,2,27
12166,695,3,2,18
12168,1000,3,2,21
12171,0,2,1,29
12173,0,3,1,16
12175,1000,1,1,28
12179,0,1,1,28
12182,2000,1,1,30
12188,3460,2,2,23
12193,2000,2,2,20
12194,70,2,2,22
12195,6000,3,2,23
12196,700,2,1,17
12202,0,2,1,23
12203,0,2,1,24
12207,4050,3,2,25
12208,3885,2,2,26
12209,2500,2,2,19
12211,200,2,2,18
12212,5000,2,1,19
12213,5000,3,1,24
12214,500,2,2,21
12215,600,3,2,26
12216,6000,3,2,18
12220,700,1,1,19
12221,8488,3,1,18
12222,0,2,2,19
12224,300,2,1,21
12229,2625,3,2,25
12230,1000,3,2,20
12231,2000,3,2,19
12232,9419,3,1,20
12233,0,3,2,18
12234,600,3,2,26
12235,100,3,2,21
12236,1340,3,1,21
12237,9000,2,1,20
12238,0,3,2,20
12241,6000,2,2,19
12242,453,3,2,19
12243,5000,3,2,20
12244,1000,3,1,24
12245,3500,3,1,19
12246,0,2,2,23
12247,800,3,2,23
12248,0,3,2,20
12249,2000,3,2,30
12250,2000,3,2,21
12251,2900,3,2,27
12255,400,2,1,27
12256,2400,2,1,26
12259,500,2,1,30
12261,7042,3,1,21
12262,10000,3,1,21
12263,6000,3,2,15
12265,1226,3,2,27
12266,448,3,1,22
12267,3000,3,2,21
12271,0,3,2,29
12272,0,3,2,27
12273,1150,3,2,25
12274,7500,3,1,16
12275,3200,3,1,22
12276,12000,3,1,21
12280,5000,2,1,23
12281,1000,2,2,27
12282,1500,1,2,30
12286,500,3,2,20
12287,500,3,1,27
12288,3000,1,1,15
12292,4200,3,2,30
12293,700,1,2,22
12294,0,3,2,23
12299,2000,3,1,20
12300,10000,2,1,24
12303,0,2,2,23
12304,600,2,2,18
12306,5400,3,2,20
12307,2000,3,2,30
12308,0,3,1,20
12309,5760,3,2,19
12312,6600,3,1,30
12313,3300,3,1,24
12314,0,3,2,26
12315,2125,3,1,29
12319,2400,3,2,22
12322,1000,3,2,19
12326,4000,3,1,20
12329,700,3,2,19
12331,0,3,1,18
12332,0,3,2,20
12336,700,3,2,23
12337,2000,3,2,30
12340,300,3,2,28
12343,800,3,1,23
12346,1000,3,2,22
12348,12700,3,1,21
12349,3800,3,2,22
12356,800,3,2,22
12358,4900,3,1,20
12359,600,3,2,21
12360,2233,3,2,30
12361,1500,3,1,20
12362,1500,3,2,21
12364,3000,3,1,30
12366,0,3,2,17
12368,0,3,2,14
12370,0,3,2,26
12371,0,3,1,19
12377,2000,3,1,30
12380,5000,3,1,24
12381,0,3,2,26
12385,4000,3,1,27
12389,300,3,2,23
12394,8000,3,1,26
12395,50,3,2,22
12398,900,3,2,30
12405,4000,3,1,18
12407,7500,3,1,20
12408,6500,3,2,22
12410,3000,3,1,23
12411,714,3,1,18
12412,6000,3,1,18
12415,5000,3,1,16
12416,900,3,2,14
12417,500,3,2,20
12419,5512,3,2,21
12420,9000,3,1,27
12422,2850,3,1,22
12423,400,3,1,24
12425,100,3,1,18
12426,1000,3,2,25
12434,2700,3,2,20
12436,1000,3,1,24
12437,2000,3,1,25
12442,0,3,2,17
12444,7000,3,2,20
12445,5000,3,1,21
12446,840,3,2,24
12447,2000,3,2,18
12451,800,3,1,24
12453,100,3,2,22
12456,2635,1,2,22
12457,0,3,2,16
12459,0,3,2,22
12464,3000,3,2,23
12465,1750,3,1,15
12466,2800,3,2,22
12468,5000,3,2,22
12469,1760,3,1,27
12472,2000,3,2,26
12475,978,3,2,24
12476,3000,3,2,23
12477,16000,3,1,22
12478,4000,3,2,28
12481,1900,3,2,17
12483,2000,3,2,15
12484,400,3,1,26
12491,2000,3,1,19
12494,1000,3,2,22
12497,96,3,2,23
12500,9800,3,1,19
12501,0,3,2,16
12502,1238,3,2,29
12506,3000,3,2,22
12509,975,3,2,26
12511,1500,3,2,22
12512,6400,3,2,21
12513,50,3,2,18
12514,0,2,2,20
12515,0,2,2,19
12516,0,2,2,18
12519,500,3,2,23
12521,1500,3,1,26
12524,4000,3,1,18
12527,1300,3,2,28
12528,800,3,1,14
12529,0,3,2,19
12530,360,3,2,18
12531,184,3,1,18
12532,1000,3,2,17
12534,3150,3,1,19
12536,2000,3,2,21
12538,8000,3,1,20
12544,0,3,2,28
12545,5200,3,1,19
12548,4000,3,1,19
12550,5400,3,1,27
12552,5000,3,1,22
12554,1200,3,2,23
12556,2000,3,2,24
12558,99,2,2,20
12559,600,3,1,20
12561,0,3,1,27
12562,0,3,1,26
12563,0,3,1,22
12564,1000,3,2,29
12565,4336,3,1,23
12566,0,2,2,24
12568,0,3,2,28
12569,0,3,2,28
12570,1200,2,2,27
12571,0,3,2,30
12572,3000,3,2,28
12573,0,3,1,26
12574,0,2,2,23
12575,0,3,2,29
12576,3000,2,1,30
12577,0,3,2,27
12578,0,3,1,25
12579,10330,3,1,22
12581,0,3,1,26
12582,0,3,1,25
12583,0,3,2,18
12584,0,3,2,30
12585,0,3,1,29
12586,0,3,1,29
12587,0,1,1,21
12588,552,2,2,28
12589,0,2,1,26
12590,0,3,1,29
12591,0,2,2,29
12592,0,2,1,23
12593,0,3,2,18
12594,0,2,1,15
12595,0,3,1,23
12596,0,3,1,21
12598,0,3,2,21
12600,0,3,1,18
12602,1200,3,1,24
12603,0,3,1,17
12604,900,3,1,19
12605,0,3,1,24
12606,0,3,1,29
12607,0,3,2,26
12608,0,3,2,30
12609,0,3,1,27
12610,0,3,1,23
12611,0,3,2,23
12612,5600,3,1,19
12613,0,2,2,25
12614,0,3,1,15
12615,350,3,1,30
12616,400,3,2,24
12617,0,3,2,21
12618,0,3,1,27
12619,0,3,2,20
12620,2000,3,1,17
12621,4000,3,1,20
12622,0,3,2,30
12623,0,3,2,25
12624,550,3,2,24
12625,1200,3,2,30
12626,500,3,1,29
12627,0,3,2,25
12628,0,3,2,20
12629,0,3,2,28
12631,0,3,2,26
12632,800,1,2,21
12633,300,3,2,28
12634,0,3,1,24
12636,350,3,1,15
12637,0,3,1,22
12638,0,3,2,22
12639,0,3,1,25
12640,0,3,2,25
12641,0,2,1,20
12642,690,2,1,16
12643,0,2,1,26
12645,0,3,2,27
12646,3000,3,1,28
12647,0,2,1,25
12648,1000,2,1,30
12649,0,3,1,23
12650,300,3,1,25
12651,0,3,1,23
12652,0,1,1,27
12653,0,3,1,21
12654,0,3,1,27
12655,5300,3,1,28
12656,0,3,1,25
12657,0,3,1,29
12658,0,3,1,22
12659,0,2,1,27
12660,0,3,1,26
12661,1500,2,2,30
12662,0,3,2,27
12664,0,3,2,13
12665,0,2,2,30
12666,500,3,2,26
12667,0,1,2,20
12668,200,3,1,18
12669,0,3,1,19
12670,0,2,2,29
12671,700,2,2,27
12672,2000,3,2,18
12673,650,3,2,21
12674,0,2,2,22
12675,0,3,2,25
12676,0,3,2,17
12677,2500,3,1,20
12678,0,3,1,18
12679,0,2,1,19
12680,200,3,1,23
12681,0,2,1,27
12682,500,3,1,28
12683,0,3,1,27
12684,0,3,1,18
12685,0,2,1,30
12686,15000,3,1,24
